Feature,Importance
DEF_60_CNT_SOCIAL_CIRCLE,0.0007699996558016192
B_BB_STATUS_ENCODED_MAX_YEAR_0_MAX_OVERALL,0.0007652232058018625
B_BB_EXP_WEIGHTED_STATUS_LAST_SUM_OVERALL,0.0007644465638187969
B_BB_STATUS_ENCODED_FIRST_YEAR_1_MAX_OVERALL,0.0007612941296644733
B_BB_WEIGHTED_STATUS_LAST_YEAR_0_MEAN_OVERALL,0.0007577090786591469
B_B_AMT_OVERDUE_DURATION_LEFT_RATIO_MAX_OVERALL,0.0007565306893582555
LIVE_CITY_NOT_WORK_CITY,0.0007518494474967963
B_DAYS_CREDIT_ENDDATE_MEAN_CA_SOLD,0.0007501034805760661
B_BB_STATUS_ENCODED_MEAN_YEAR_0_SUM_OVERALL,0.0007484310574311744
B_DAYS_CREDIT_ENDDATE_SUM_OVERALL,0.0007476264377498991
DAYS_ID_PUBLISH,0.0007427318636335957
B_B_CNT_PROLONGED_DURATION_RATIO_MEAN_OVERALL,0.0007418220077628115
B_DAYS_CREDIT_ENDDATE_MAX_CA_ACTIVE,0.0007400855255493157
B_BB_STATUS_ENCODED_MEAN_YEAR_0_MIN_OVERALL,0.0007325260502038064
B_BB_STATUS_ENCODED_LAST_YEAR_0_STD_OVERALL,0.0007301129291653238
AGE_EMPLOYED_DIFF_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0007188319358997753
REGION_RATING_CLIENT_W_CITY,0.0007179466626738895
B_AMT_ANNUITY_SUM_OVERALL,0.0007133099001386018
B_B_CREDIT_DURATION_MEAN_CA_ACTIVE,0.0007071078534068142
INCOME_EXT_RATIO,0.0007050056686545304
B_B_CREDIT_DURATION_MAX_OVERALL,0.0007006006813499617
B_AMT_CREDIT_SUM_DEBT_STD_OVERALL,0.0007004898775700207
YEARS_BEGINEXPLUATATION_AVG,0.0006988374493171741
YEARS_BUILD_MODE,0.000698767713211558
B_BB_STATUS_ENCODED_LAST_YEAR_1_STD_OVERALL,0.0006883777305735346
B_BB_EXP_WEIGHTED_STATUS_LAST_YEAR_REST_SUM_OVERALL,0.0006839999331539711
B_BB_STATUS_ENCODED_MEAN_SUM_OVERALL,0.000681624773602874
B_BB_MONTHS_BALANCE_POS_MEAN_MEAN_OVERALL,0.0006722231065883505
B_BB_MONTHS_BALANCE_POS_COUNT_STD_OVERALL,0.0006637014706023068
AMT_ANNUITY_MEAN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0006583325537327318
B_BB_WEIGHTED_STATUS_LAST_YEAR_1_SUM_OVERALL,0.0006521185841423933
B_BB_STATUS_ENCODED_MEAN_MAX_OVERALL,0.0006490011578568108
B_AMT_ANNUITY_MEAN_CA_BAD_DEBT,0.0006480392315716789
B_BB_MONTHS_BALANCE_POS_COUNT_SUM_CA_SOLD,0.000642361189006182
B_BB_STATUS_ENCODED_LAST_YEAR_REST_MAX_OVERALL,0.0006363985829754451
B_BB_MONTHS_BALANCE_POS_MEAN_MAX_OVERALL,0.0006314033298278154
B_BB_WEIGHTED_STATUS_MEAN_YEAR_1_SUM_OVERALL,0.0006311070874027903
B_B_CREDIT_DURATION_STD_CA_CLOSED,0.0006268998421209201
B_BB_WEIGHTED_STATUS_FIRST_YEAR_0_MAX_OVERALL,0.0006247211050554309
B_BB_STATUS_ENCODED_LAST_YEAR_1_SUM_OVERALL,0.0006241916543912685
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_STD_OVERALL,0.0006179952294426603
OBS_60_CNT_SOCIAL_CIRCLE,0.0006114686989517487
