,number,value,datetime_start,datetime_complete,duration,params_alpha,params_class_weight,params_eta0,params_learning_rate,params_loss,params_max_iter,params_penalty,state
338,338,0.7478241920599341,2025-04-09 22:40:19.050096,2025-04-09 22:40:30.846105,0 days 00:00:11.796009,0.0023570413220618987,,0.010440647474209664,adaptive,log_loss,1524,elasticnet,COMPLETE
339,339,0.7489748064437531,2025-04-09 22:40:30.858693,2025-04-09 22:40:42.048963,0 days 00:00:11.190270,0.0010132764068500537,balanced,0.004191630219966506,adaptive,log_loss,1966,elasticnet,COMPLETE
340,340,0.7490079899320448,2025-04-09 22:40:42.062266,2025-04-09 22:40:56.022490,0 days 00:00:13.960224,0.0014394314854126343,balanced,0.008945946145247798,adaptive,modified_huber,1638,elasticnet,COMPLETE
341,341,0.7489822709752053,2025-04-09 22:40:56.035018,2025-04-09 22:41:08.509638,0 days 00:00:12.474620,0.0007308984521360676,balanced,0.015391080267784896,adaptive,log_loss,1399,elasticnet,COMPLETE
342,342,0.7489331920983865,2025-04-09 22:41:08.522878,2025-04-09 22:41:20.985306,0 days 00:00:12.462428,0.001260373376935143,balanced,0.012649950588665852,adaptive,log_loss,1567,elasticnet,COMPLETE
343,343,0.7488119839161558,2025-04-09 22:41:20.997306,2025-04-09 22:41:35.244662,0 days 00:00:14.247356,0.0019372637542980813,balanced,0.020521842990909058,adaptive,log_loss,1913,elasticnet,COMPLETE
344,344,0.7490016509250219,2025-04-09 22:41:35.256775,2025-04-09 22:41:46.093653,0 days 00:00:10.836878,0.0009001629623745625,balanced,0.007158097549824747,adaptive,log_loss,2062,elasticnet,COMPLETE
345,345,0.7489603828092275,2025-04-09 22:41:46.104693,2025-04-09 22:41:58.451001,0 days 00:00:12.346308,0.0010990757332494936,balanced,0.010367850400835328,adaptive,log_loss,1686,elasticnet,COMPLETE
346,346,0.748914645994067,2025-04-09 22:41:58.469453,2025-04-09 22:42:10.299549,0 days 00:00:11.830096,0.0015675544483338356,balanced,0.004854582423337486,adaptive,log_loss,1806,elasticnet,COMPLETE
347,347,0.7489723583446237,2025-04-09 22:42:10.312410,2025-04-09 22:42:26.316791,0 days 00:00:16.004381,0.0008560796774506445,balanced,0.05630598927337874,adaptive,log_loss,2276,elasticnet,COMPLETE
348,348,0.7489733558420407,2025-04-09 22:42:26.328792,2025-04-09 22:42:36.958007,0 days 00:00:10.629215,0.00036719550235829603,balanced,0.0029526424879410683,adaptive,log_loss,1460,elasticnet,COMPLETE
349,349,0.749009463912603,2025-04-09 22:42:36.969545,2025-04-09 22:42:51.795030,0 days 00:00:14.825485,0.000580334922918307,balanced,0.01462940592961756,adaptive,log_loss,1336,elasticnet,COMPLETE
350,350,0.7469793217672173,2025-04-09 22:42:51.808030,2025-04-09 22:42:57.101510,0 days 00:00:05.293480,0.0013085994719319982,balanced,,optimal,log_loss,1746,elasticnet,COMPLETE
351,351,0.7489516413474882,2025-04-09 22:42:57.112509,2025-04-09 22:43:08.896251,0 days 00:00:11.783742,0.0010596316929824328,balanced,0.008673045438671381,adaptive,log_loss,1613,elasticnet,COMPLETE
352,352,0.7487901525273746,2025-04-09 22:43:08.911823,2025-04-09 22:43:21.318483,0 days 00:00:12.406660,0.002125053333364927,balanced,0.01732451415119522,adaptive,log_loss,1675,elasticnet,COMPLETE
353,353,0.7489700104405472,2025-04-09 22:43:21.330873,2025-04-09 22:43:30.386680,0 days 00:00:09.055807,7.696625938901357e-05,balanced,0.04159064917932696,adaptive,log_loss,1536,l2,COMPLETE
354,354,0.7489672606429801,2025-04-09 22:43:30.398968,2025-04-09 22:43:40.765988,0 days 00:00:10.367020,0.0007414968261856808,balanced,0.002354825583640481,adaptive,log_loss,1860,elasticnet,COMPLETE
355,355,0.7488307359769731,2025-04-09 22:43:40.778349,2025-04-09 22:43:55.963998,0 days 00:00:15.185649,0.00162786760965872,balanced,0.09786279069049358,adaptive,log_loss,1585,elasticnet,COMPLETE
356,356,0.7166537348251529,2025-04-09 22:43:55.976758,2025-04-09 22:44:01.699550,0 days 00:00:05.722792,0.0011765153390581834,balanced,0.006060639241596204,constant,log_loss,1987,elasticnet,COMPLETE
357,357,0.7485585861738798,2025-04-09 22:44:01.712549,2025-04-09 22:44:10.715632,0 days 00:00:09.003083,0.0008776727940065218,,0.0012001650045072065,adaptive,log_loss,1769,elasticnet,COMPLETE
358,358,0.7487326505864293,2025-04-09 22:44:10.731678,2025-04-09 22:44:25.812085,0 days 00:00:15.080407,0.005828912955902084,balanced,0.3434616536341675,adaptive,modified_huber,1507,elasticnet,COMPLETE
359,359,0.7489939659644529,2025-04-09 22:44:25.825795,2025-04-09 22:44:41.386765,0 days 00:00:15.560970,0.0005964198925181374,balanced,0.13532961352368278,adaptive,log_loss,1430,elasticnet,COMPLETE
360,360,0.7488748151206448,2025-04-09 22:44:41.399258,2025-04-09 22:44:53.914319,0 days 00:00:12.515061,0.00151695202377095,balanced,0.023345040375920532,adaptive,log_loss,1659,elasticnet,COMPLETE
361,361,0.7480461519343979,2025-04-09 22:44:53.926932,2025-04-09 22:44:58.945884,0 days 00:00:05.018952,0.0009911439286051185,balanced,0.012630863830527186,invscaling,log_loss,1721,elasticnet,COMPLETE
