Feature,Importance
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_REST_MAX_OVERALL,3.64340669348022e-07
B_DAYS_CREDIT_UPDATE_MAX_OVERALL,3.570441848559629e-07
B_B_CNT_PROLONGED_DURATION_RATIO_STD_OVERALL,3.568471736698404e-07
B_DAYS_CREDIT_ENDDATE_MIN_CA_ACTIVE,2.9875870628858405e-07
B_AMT_CREDIT_SUM_STD_OVERALL,2.512693014292466e-07
B_B_CREDIT_DURATION_MEAN_CA_SOLD,2.3046851501594993e-07
B_BB_STATUS_ENCODED_FIRST_MAX_OVERALL,2.2312267428295725e-07
B_BB_MONTHS_BALANCE_POS_MAX_STD_OVERALL,1.9507702116438285e-07
B_DAYS_CREDIT_ENDDATE_MAX_CA_BAD_DEBT,1.7783188832687427e-07
B_BB_WEIGHTED_STATUS_MAX_YEAR_1_SUM_OVERALL,1.7247849290764702e-07
CAR_AGE_RATIO,1.6902913336129095e-07
B_DAYS_CREDIT_UPDATE_MIN_OVERALL,1.6756384053635067e-07
FLAG_DOCUMENT_8,9.587638931032927e-08
B_BB_STATUS_ENCODED_MAX_YEAR_1_MAX_OVERALL,6.330485424651485e-08
B_BB_WEIGHTED_STATUS_LAST_YEAR_0_SUM_OVERALL,4.58897147373571e-08
DAYS_EMPLOYED,2.942371347244538e-08
INCOME_ANNUITY_DIFF,2.861258515525386e-08
AMT_ANNUITY_MIN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,2.718364266117119e-08
B_AMT_CREDIT_SUM_DEBT_MIN_OVERALL,2.0088550729715255e-08
B_BB_STATUS_ENCODED_MEAN_YEAR_REST_MIN_OVERALL,1.7769441710312406e-08
B_BB_MONTHS_BALANCE_POS_COUNT_SUM_CA_CLOSED,1.0170886570410562e-08
B_BB_STATUS_ENCODED_LAST_YEAR_0_MAX_OVERALL,5.688885104823629e-09
B_AMT_CREDIT_SUM_LIMIT_MIN_OVERALL,4.837521712457756e-09
B_B_CURRENT_AMT_OVERDUE_DURATION_RATIO_MAX_OVERALL,3.353239319775006e-09
B_AMT_CREDIT_SUM_LIMIT_STD_OVERALL,2.6829126886944865e-09
B_DAYS_CREDIT_ENDDATE_MEAN_CA_SOLD,6.75099681971746e-10
FLAG_PHONE,0.0
B_AMT_ANNUITY_SUM_CA_SOLD,0.0
AMT_INCOME_TOTAL,0.0
B_B_CREDIT_DURATION_STD_CA_SOLD,0.0
B_B_CREDIT_DURATION_MIN_CA_SOLD,0.0
B_B_CREDIT_DURATION_MAX_CA_SOLD,0.0
B_AMT_ANNUITY_MAX_CA_SOLD,0.0
ENTRANCES_AVG,0.0
YEARS_BUILD_AVG,0.0
YEARS_BEGINEXPLUATATION_AVG,0.0
EXT_SOURCE_3,0.0
EXT_SOURCE_2,0.0
EXT_SOURCE_1,0.0
REG_CITY_NOT_WORK_CITY,0.0
REG_CITY_NOT_LIVE_CITY,0.0
CNT_FAM_MEMBERS,0.0
AMT_ANNUITY_MEAN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_ENQ_SUM,0.0
DAYS_DETAILS_CHANGE_SUM,0.0
AMT_ANNUITY_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_ANNUITY_MEAN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MAX_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MEAN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AGE_EMPLOYED_DIFF_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AMT_ANNUITY_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AMT_ANNUITY_MEAN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MIN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MAX_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MEAN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AGE_EMPLOYED_DIFF_MIN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AMT_ANNUITY_MAX_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
AMT_ANNUITY_MEAN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
