Feature,Importance
B_DAYS_CREDIT_MAX_CA_BAD_DEBT,4.938489415192564e-07
B_DAYS_CREDIT_ENDDATE_MAX_CA_CLOSED,4.645898437660333e-07
B_BB_MONTHS_BALANCE_POS_MEAN_MEAN_OVERALL,3.4767100398633337e-07
AMT_ANNUITY_MEAN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,3.1123829560708755e-07
B_BB_MONTHS_BALANCE_POS_COUNT_MAX_OVERALL,2.4620284263950067e-07
WEIGHTED_EXT_SOURCE,2.3373374348659736e-07
B_BB_STATUS_ENCODED_LAST_YEAR_1_MAX_OVERALL,2.077240166155547e-07
B_B_FLAG_OVERDUE_RECENT_MAX_OVERALL,1.833051488779538e-07
B_BB_STATUS_ENCODED_MEAN_YEAR_REST_SUM_OVERALL,1.4957368136617747e-07
AMT_INCOME_TOTAL_MIN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,9.542441413064994e-08
B_B_CNT_PROLONGED_DURATION_RATIO_MAX_OVERALL,9.172258401851343e-08
ENTRANCES_MEDI,6.025337917829816e-08
B_BB_STATUS_ENCODED_MAX_YEAR_REST_MAX_OVERALL,5.598587260681269e-08
B_BB_STATUS_ENCODED_MAX_YEAR_0_STD_OVERALL,4.9129174278283885e-08
B_BB_STATUS_ENCODED_MEAN_YEAR_1_MAX_OVERALL,4.741974207120699e-08
CREDIT_EXT_RATIO,2.7941278256919547e-08
AMT_ANNUITY_MAX_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,8.178414797336328e-09
B_CREDIT_DAY_OVERDUE_MAX_CA_BAD_DEBT,5.15400569821913e-09
B_BB_WEIGHTED_STATUS_FIRST_STD_OVERALL,4.5610764535804445e-09
B_BB_STATUS_ENCODED_MEAN_YEAR_0_MIN_OVERALL,9.43080682368161e-10
B_CREDIT_DAY_OVERDUE_MAX_CA_CLOSED,5.279927614606992e-10
CAR_AGE_DIFF,0.0
CAR_AGE_RATIO,0.0
FLAG_CONTACTS_SUM,0.0
HOUR_PROCESS_CREDIT_MUL,0.0
CNT_NON_CHILDREN,0.0
PER_CAPITA_INCOME,0.0
REGIONS_RATING_INCOME_MUL,0.0
REGION_RATING_MAX,0.0
REGION_RATING_MIN,0.0
FLAG_REGIONS_SUM,0.0
EXT_SOURCE_MAX,0.0
APARTMENTS_SUM_AVG,0.0
INCOME_APARTMENT_MODE_MUL,0.0
OBS_30_60_SUM,0.0
OBS_DEF_30_MUL,0.0
OBS_DEF_60_MUL,0.0
SUM_OBS_DEF_ALL,0.0
OBS_30_CREDIT_RATIO,0.0
OBS_60_CREDIT_RATIO,0.0
DEF_30_CREDIT_RATIO,0.0
SUM_FLAGS_DOCUMENTS,0.0
DAYS_DETAILS_CHANGE_SUM,0.0
AMT_ENQ_SUM,0.0
MISSING_VALS_TOTAL_APP,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MIN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_ANNUITY_MAX_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AMT_ANNUITY_MIN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MAX_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MIN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
AMT_ANNUITY_MEAN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AMT_ANNUITY_MAX_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AMT_ANNUITY_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MAX_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AMT_INCOME_TOTAL_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0
AMT_ANNUITY_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_ANNUITY_MIN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MIN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MEAN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MIN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_ANNUITY_MEAN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
AMT_ANNUITY_MIN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MIN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
AMT_INCOME_TOTAL_MEAN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
AMT_INCOME_TOTAL_MAX_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
AMT_ANNUITY_MEAN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AMT_ANNUITY_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AMT_INCOME_TOTAL_MEAN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AMT_INCOME_TOTAL_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
AMT_INCOME_TOTAL_MIN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
B_DAYS_CREDIT_MEAN_OVERALL,0.0
